file_path,emotion
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-01-18.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-01-18.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-02-18.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-02-18.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-01-18.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-01-18.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-02-18.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-02-18.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-01-18.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-01-18.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-02-18.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-01-18.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-01-18.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-02-18.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-01-18.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-01-18.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-02-18.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-02-18.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-01-18.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-01-18.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-02-18.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-02-18.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-02-18.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-01-18.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-01-18.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-02-18.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-01-18.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-02-18.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-04-02-01-01-18.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-07-02-01-02-18.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-07-01-02-02-18.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-04-01-02-01-18.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-06-02-02-01-18.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-02-02-02-18.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-01-01-02-18.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-06-01-01-01-18.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-01-02-02-18.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-02-01-02-18.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-01-01-01-01-18.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-01-01-02-18.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-02-02-02-18.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-03-01-02-01-18.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-03-02-01-01-18.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-01-02-01-18.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-01-01-02-02-18.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-02-02-01-01-18.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-03-01-01-02-18.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-03-02-02-02-18.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-07-02-02-01-18.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-04-02-02-02-18.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-04-01-01-02-18.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-07-01-01-01-18.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-02-01-01-18.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-06-02-01-02-18.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-06-01-02-02-18.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-05-01-02-01-18.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-01-01-01-18.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_18/03-01-08-02-02-01-18.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-01-20.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-01-20.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-02-20.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-01-20.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-01-20.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-02-20.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-02-20.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-01-20.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-01-20.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-02-20.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-02-20.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-01-20.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-01-20.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-02-20.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-02-20.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-02-20.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-01-20.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-02-20.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-01-20.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-01-20.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-02-20.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-02-20.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-02-20.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-01-20.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-01-20.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-02-20.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-02-20.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-01-20.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-01-20.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-02-20.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-03-02-01-01-20.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-03-01-02-01-20.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-02-02-02-20.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-01-01-02-20.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-01-01-01-01-20.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-02-01-02-20.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-01-02-02-20.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-06-01-01-01-20.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-05-01-01-02-20.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-05-02-02-02-20.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-06-02-02-01-20.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-04-01-02-01-20.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-07-01-02-02-20.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-07-02-01-02-20.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-04-02-01-01-20.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-02-02-01-20.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-08-01-01-01-20.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-05-01-02-01-20.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-06-01-02-02-20.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-06-02-01-02-20.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-05-02-01-01-20.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-07-01-01-01-20.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-04-01-01-02-20.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-04-02-02-02-20.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-07-02-02-01-20.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-03-02-02-02-20.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-03-01-01-02-20.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-02-01-01-20.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-01-01-02-02-20.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_20/03-01-02-01-02-01-20.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-01-21.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-01-21.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-02-21.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-01-21.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-01-21.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-02-21.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-02-21.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-01-21.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-01-21.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-02-21.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-02-21.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-02-21.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-01-21.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-01-21.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-02-21.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-01-21.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-01-21.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-02-21.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-01-21.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-02-21.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-02-21.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-02-21.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-02-21.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-01-21.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-01-21.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-02-21.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-02-21.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-01-21.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-01-21.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-02-21.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-01-01-01-01-21.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-01-01-02-21.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-02-02-02-21.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-03-01-02-01-21.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-03-02-01-01-21.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-08-01-02-02-21.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-08-02-01-02-21.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-04-02-01-01-21.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-07-02-01-02-21.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-07-01-02-02-21.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-04-01-02-01-21.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-06-02-02-01-21.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-05-02-02-02-21.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-05-01-01-02-21.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-06-01-01-01-21.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-08-01-01-01-21.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-08-02-02-01-21.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-07-02-02-01-21.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-04-02-02-02-21.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-04-01-01-02-21.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-07-01-01-01-21.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-05-02-01-01-21.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-06-02-01-02-21.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-06-01-02-02-21.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-05-01-02-01-21.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-01-02-01-21.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-01-01-02-02-21.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-02-02-01-01-21.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-03-01-01-02-21.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_21/03-01-03-02-02-02-21.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-02-19.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-01-19.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-01-19.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-02-19.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-02-19.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-02-19.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-01-19.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-01-19.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-02-19.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-02-19.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-01-19.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-01-19.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-02-19.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-01-19.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-01-19.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-02-19.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-01-19.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-01-19.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-02-19.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-02-19.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-01-19.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-01-19.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-02-19.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-02-19.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-02-19.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-02-19.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-01-19.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-02-19.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-01-19.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-01-19.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-06-01-01-01-19.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-05-01-01-02-19.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-05-02-02-02-19.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-06-02-02-01-19.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-04-01-02-01-19.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-07-01-02-02-19.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-07-02-01-02-19.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-04-02-01-01-19.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-08-02-01-02-19.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-08-01-02-02-19.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-03-02-01-01-19.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-03-01-02-01-19.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-02-02-02-19.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-01-01-02-19.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-01-01-01-01-19.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-03-02-02-02-19.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-03-01-01-02-19.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-02-01-01-19.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-01-01-02-02-19.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-02-01-02-01-19.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-05-01-02-01-19.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-06-01-02-02-19.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-06-02-01-02-19.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-05-02-01-01-19.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-07-01-01-01-19.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-04-01-01-02-19.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-04-02-02-02-19.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-07-02-02-01-19.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-08-02-02-01-19.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_19/03-01-08-01-01-01-19.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-02-10.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-02-10.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-01-10.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-02-10.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-02-10.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-01-10.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-01-10.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-02-10.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-02-10.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-01-10.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-01-10.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-02-10.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-01-10.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-02-10.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-01-10.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-01-10.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-02-10.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-02-10.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-01-10.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-01-10.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-02-10.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-02-10.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-02-10.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-01-10.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-01-10.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-02-10.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-01-10.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-02-10.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-01-10.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-02-10.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-02-10.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-01-10.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-01-10.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-02-10.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-02-10.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-01-10.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-02-10.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-02-10.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-01-10.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-02-10.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-02-10.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-01-10.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-01-10.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-01-01-01-10.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-01-01-01-02-10.wav,neutral
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-02-02-02-01-10.wav,calm
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-03-01-02-02-10.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-03-02-01-02-10.wav,happy
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-01-10.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-02-10.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-02-10.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-01-10.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-01-10.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-02-10.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-02-10.wav,fearful
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-01-10.wav,angry
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-01-02-01-10.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-01-10.wav,surprised
RAVDESS/audio_speech_actors_01-24/Actor_17/03-01-07-02-02-01-17.wav,disgust
RAVDESS/audio_speech_actors_01-24/Actor_17/03-01-04-02-02-02-17.wav,sad
RAVDESS/audio_speech_actors_01-24/Actor_17/03-01-04-01-01-02-17.wav,sad
